PID	Street Address	MBLU	Book&Page	Assessment	Appraisal	Lot Size (acres)	Land Use Code	Description	Zoning District	# Buildings	Appr. Year	Improvements	Land	Total	Recent Sale Price	Recent Sale Date	Prev Sale Price	Prev Sale Date	Prev. Assess.	Prev. Apprais	
363	5 SLOAN LN	402/  65/  /  / 	  4298/0564	$540,600	$540,600	0.66	1010	SINGLE FAM MDL01	RD	1	2016	$412,500	$128,100	$540,600	$497,266	07/18/2017	$214,000	03/03/2009	$423,100	$423,100	17:15:34	651
364	7 SLOAN LN	402/  66/  /  / 	  1149/0325	$212,700	$212,700	0.33	1010	SINGLE FAM MDL01	RD	1	2016	$114,400	$98,300	$212,700	$0				$156,200	$156,200	17:15:37	652
365	19 SLOAN LN	402/  67/  /  / 	  2294/0557	$802,300	$1,047,800	48.48	1090	MULTI HSES	RD	2	2016	$544,900	$502,900	$1,047,800	$0	01/16/1998	$225,000	06/05/1981	$743,000	$964,900	17:15:39	653
368	8 SLOAN LN	402/  70/  /  / 	  3529/0108	$354,600	$354,600	0.51	1010	SINGLE FAM MDL01	RD	1	2016	$242,900	$111,700	$354,600	$357,666	06/18/2008	$340,000	05/15/2002	$340,500	$340,500	17:15:41	654
369	264 RIVER RD	402/  71/  /  / 	  2238/0380	$718,000	$923,000	45.73	1010	SINGLE FAM MDL01	RD	1	2016	$477,100	$445,900	$923,000	$90,000	02/04/1997			$695,400	$868,700	17:15:43	655
370	240 RIVER RD	402/  72/  /  / 	  2364/0244	$312,000	$312,000	58	9200	NON PROFIT  MDL-00	RD	1	2016	$0	$312,000	$312,000	$175,000	09/23/1998	$4,000	11/11/1996	$255,600	$255,600	17:15:46	656
371	234 RIVER RD	402/  73/  /  / 	  4375/0574	$509,100	$509,100	2.18	1010	SINGLE FAM MDL01	RD	1	2016	$342,300	$166,800	$509,100	$515,000	07/19/2018	$480,000	12/07/2015	$477,500	$477,500	17:15:49	657
372	228 RIVER RD	402/  74/  1000/  / 	  4290/0633	$428,600	$428,600	9.8	1010	SINGLE FAM MDL01	RD	1	2016	$219,900	$208,700	$428,600	$0	06/15/2017	$407,000	10/15/2009	$409,300	$409,300	17:15:53	658
375	202 RIVER RD	402/  77/  /  / 	  4508/ 207	$260,800	$260,800	7.06	1300	RES ACLNDV	RD	1	2016	$0	$260,800	$260,800	$349,000	03/27/2020	$100,000	08/10/2006	$156,600	$156,600	17:15:57	659
376	192 RIVER RD	402/  78/  /  / 	  2998/0599	$551,200	$714,100	50.5	1010	SINGLE FAM MDL01	RD	1	2016	$387,900	$326,200	$714,100	$0	05/06/2004			$474,600	$622,600	17:15:59	660
966	185 DORCHESTER RD	409/  19/  /  / 	  3662/0521	$542,200	$542,200	0.87	1010	SINGLE FAM MDL01	LCD	1	2016	$376,200	$166,000	$542,200	$0	11/12/2009	$261,500	07/14/1997	$474,800	$474,800	17:16:02	661
967	187 DORCHESTER RD	409/  20/  /  / 	  3925/0175	$605,000	$605,000	1.5	1010	SINGLE FAM MDL01	LCD	1	2016	$432,100	$172,900	$605,000	$173,000	10/18/2012			$590,500	$590,500	17:16:04	662
968	11 ACORN HILL RD	409/  21/  /  / 	  4027/0679	$369,900	$510,200	27	1010	SINGLE FAM MDL01	RD	1	2016	$207,300	$302,900	$510,200	$0	11/26/2013	$132,000	11/12/2008	$294,500	$421,600	17:16:06	663
971	22 POUT POND LN	409/  24/  /  / 	  3770/0499	$380,500	$380,500	6.9	1010	SINGLE FAM MDL01	RD	1	2016	$207,900	$172,600	$380,500	$345,000	01/12/2011	$330,000	08/29/2006	$328,400	$328,400	17:16:09	664
972	38 ACORN HILL RD	409/  25/  /  / 	  1737/0625	$1,600	$158,100	12.5	6135	WPUNR-5	RD	1	2016	$0	$158,100	$158,100	$4,000	05/15/1970			$1,600	$122,200	17:16:11	665
973	34 ACORN HILL RD	409/  26/  /  / 	  1729/ 945	$397,100	$397,100	2.9	1010	SINGLE FAM MDL01	RD	1	2016	$245,500	$151,600	$397,100	$19,200	03/24/1988			$363,400	$363,400	17:16:12	666
974	26 ACORN HILL RD	409/  27/  /  / 	  4522/ 862	$644,500	$729,100	17.8	1010	SINGLE FAM MDL01	RD	1	2016	$463,100	$266,000	$729,100	$735,000	05/27/2020	$650,000	03/04/2015	$579,000	$655,800	17:16:16	667
975	28 ACORN HILL RD	409/  28/  /  / 	  4299/0778	$900	$221,300	19.9	6324	OTUN-4	RD	1	2016	$0	$221,300	$221,300	$0	07/25/2017	$150,000	09/29/1997	$900	$202,400	17:16:19	668
976	20 ACORN HILL RD	409/  29/  /  / 	  4164/ 283	$474,500	$474,500	9.8	1010	SINGLE FAM MDL01	RD	1	2016	$262,700	$211,800	$474,500	$0	10/08/2015	$80,000	07/29/1994	$366,000	$366,000	17:16:24	669
979	197 DORCHESTER RD	409/  32/  /  / 	  3130/0854	$225,000	$225,000	1.4	1010	SINGLE FAM MDL01	RD	1	2016	$94,700	$130,300	$225,000	$0	03/14/2005			$186,300	$186,300	17:16:28	670
981	201 DORCHESTER RD	409/  34/  /  / 	  3664/0756	$399,800	$399,800	1.1	1010	SINGLE FAM MDL01		1	2016	$270,900	$128,900	$399,800	$339,500	11/23/2009	$310,000	02/21/2008	$324,100	$324,100	17:16:31	671
982	215 DORCHESTER RD	409/  35/  /  / 	  3228/0159	$249,400	$249,400	3.2	1010	SINGLE FAM MDL01	RD	1	2016	$112,400	$137,000	$249,400	$0	12/07/2005			$177,300	$177,300	17:16:34	672
984	227 DORCHESTER RD	409/  37/  /  / 	 	$209,100	$209,100	2	1010	SINGLE FAM MDL01	RD	1	2016	$90,800	$118,300	$209,100	$0				$168,600	$168,600	17:16:36	673
986	1 FLINT HILL RD	409/  39/  /  / 	  3419/0258	$246,600	$246,600	1.7	1010	SINGLE FAM MDL01	RD	1	2016	$107,000	$139,600	$246,600	$0	06/19/2007	$88,500	10/03/1994	$219,100	$219,100	17:16:40	674
987	232 DORCHESTER RD	409/  40/  /  / 	  4358/0113	$422,900	$670,300	80.7	1010	SINGLE FAM MDL01	RD	1	2016	$258,800	$411,500	$670,300	$0	05/04/2018	$150,000	07/29/1996	$349,100	$572,900	17:16:41	675
990	224 DORCHESTER RD	409/  43/  /  / 	  3101/0786	$5,200	$16,100	10.9	1320	RES ACLNUD	MFD	1	2016	$4,100	$12,000	$16,100	$14,000	01/26/2005			$4,900	$14,700	17:16:45	676
991	228 DORCHESTER RD	409/  44/  /  / 	  1034/0242	$208,800	$208,800	1.56	1010	SINGLE FAM MDL01	RD	1	2016	$77,800	$131,000	$208,800	$0				$172,500	$172,500	17:16:48	677
992	216 DORCHESTER RD	409/  45/  /  / 	  3848/0046	$13,500	$680,300	207.89	6135	WPUNR-5	RD	1	2016	$0	$680,300	$680,300	$0	12/30/2011	$600,000	03/01/2006	$13,500	$599,100	17:16:51	678
993	202 DORCHESTER RD	409/  46/  /  / 	  3971/0540	$346,600	$346,600	2.69	1010	SINGLE FAM MDL01	RD	1	2016	$210,700	$135,900	$346,600	$0	04/18/2014			$294,000	$294,000	17:16:54	679
994	196 DORCHESTER RD	409/  47/  /  / 	  4101/ 262	$316,300	$316,300	5.1	1010	SINGLE FAM MDL01	RD	1	2016	$145,200	$171,100	$316,300	$0	11/10/2014	$42,500	07/16/1997	$244,400	$244,400	17:16:58	680
995	188 DORCHESTER RD	409/  48/  /  / 	  3762/0274	$260,500	$260,500	0.54	1010	SINGLE FAM MDL01	LCD	1	2016	$165,900	$94,600	$260,500	$143,000	12/27/2010	$65,048	06/03/1992	$160,900	$160,900	17:17:01	681
996	182 DORCHESTER RD	409/  49/  /  / 	  1824/  73	$522,800	$522,800	2.1	0101	Single Fam	LCD	1	2016	$336,100	$186,700	$522,800	$225,053	09/22/1989	$125,000	06/03/1987	$474,700	$474,700	17:17:04	682
997	180 DORCHESTER RD	409/  50/  /  / 	  4419/0308	$373,200	$373,200	1.1	1010	SINGLE FAM MDL01	LCD	1	2016	$212,500	$160,700	$373,200	$0	03/04/2019	$400,000	08/20/2018	$350,000	$350,000	17:17:07	683
998	11 BAKER HILL RD	409/  51/  /  / 	  2157/0881	$654,800	$822,100	32.01	1010	SINGLE FAM MDL01	RD	1	2016	$442,600	$379,500	$822,100	$230,000	09/06/1995			$598,500	$750,400	17:17:11	684
1002	59 BAKER HILL RD	409/  53/  1000/  / 	  3765/0363	$4,800	$141,700	58	6225	HWUN-5	RD	1	2016	$0	$141,700	$141,700	$0	01/08/2011			$4,800	$125,300	17:17:14	685
1003	57 BAKER HILL RD	409/  53/  2000/  / 	  2612/0667	$343,100	$472,000	30	1010	SINGLE FAM MDL01	RD	1	2016	$179,900	$292,100	$472,000	$305,000	12/12/2001	$4,000	09/13/1996	$335,800	$452,800	17:17:18	686
1004	63 BAKER HILL RD	409/  54/  /  / 	  3445/0201	$546,100	$546,100	7.2	1010	SINGLE FAM MDL01	RD	1	2016	$370,900	$175,200	$546,100	$480,000	08/31/2007	$90,000	04/28/1995	$455,200	$455,200	17:17:20	687
1005	67 + 69 BAKER HILL RD	409/  55/  /  / 	  1967/0936	$533,100	$533,100	2.2	1090	MULTI HSES	RD	2	2016	$348,300	$184,800	$533,100	$180,000	05/15/1992	$165,000	07/23/1990	$427,600	$427,600	17:17:23	688
1006	71 BAKER HILL RD	409/  56/  /  / 	  4212/0375	$271,800	$271,800	0.97	1010	SINGLE FAM MDL01	RD	1	2016	$131,500	$140,300	$271,800	$260,000	06/06/2016	$242,000	08/29/2008	$220,300	$220,300	17:17:27	689
1009	95 BAKER HILL RD	409/  57/  /  / 	  3869/0211	$10,800	$366,700	75	6514	FARMR-4	RD	1	2016	$0	$366,700	$366,700	$0	03/19/2012	$325,933	03/21/2005	$10,800	$306,500	17:17:29	690
102692	62 POUT POND LN	414/  9/  2000/  / 	  4404/0053	$814,200	$873,600	12.2	1010	SINGLE FAM MDL01	RD	1	2016	$645,300	$228,300	$873,600	$0	11/30/2018			$671,100	$724,500	17:17:33	691
1015	127 BAKER HILL RD	409/  60/  /  / 	 	$178,600	$178,600	5.1	1010	SINGLE FAM MDL01	RD	1	2016	$56,500	$122,100	$178,600	$0				$144,400	$144,400	17:17:36	692
1016	124 BAKER HILL RD	409/  61/  /  / 	 	$277,700	$277,700	2	1010	SINGLE FAM MDL01	RD	1	2016	$122,600	$155,100	$277,700	$0				$230,300	$230,300	17:17:39	693
1018	25 ISAAC PERKINS RD	409/  63/  /  / 	  3820/0308	$138,000	$235,200	12.11	1010	SINGLE FAM MDL01	RD	1	2016	$43,400	$191,800	$235,200	$383,000	09/09/2011			$121,500	$201,100	17:17:41	694
1020	47 ISAAC PERKINS RD	409/  65/  /  / 	 	$250,200	$250,200	4.1	1010	SINGLE FAM MDL01	RD	1	2016	$81,200	$169,000	$250,200	$0				$233,600	$233,600	17:17:43	695
1023	54 ISAAC PERKINS RD	409/  68/  /  / 	  4596/ 706	$356,200	$356,200	5.9	1040	TWO FAMILY	RD	1	2016	$160,500	$195,700	$356,200	$0	01/25/2021			$298,500	$298,500	17:17:47	696
1024	48 ISAAC PERKINS RD	409/  69/  /  / 	 	$291,300	$291,300	2.1	1010	SINGLE FAM MDL01	RD	1	2016	$142,900	$148,400	$291,300	$0				$223,600	$223,600	17:17:49	697
1025	40 ISAAC PERKINS RD	409/  70/  /  / 	  3244/0204	$479,500	$479,500	9.1	1010	SINGLE FAM MDL01	RD	1	2016	$277,500	$202,000	$479,500	$0	01/26/2006			$391,100	$391,100	17:17:51	698
1026	34 ISAAC PERKINS RD	409/  71/  /  / 	  3820/0308	$437,500	$526,200	16.9	1010	SINGLE FAM MDL01	RD	1	2016	$261,400	$264,800	$526,200	$383,000	09/09/2011			$386,200	$466,500	17:17:54	699
1027	160 EAST ST	409/  72/  /  / 	  4519/ 348	$19,100	$401,100	241	6224	HWUN-4	RD	1	2016	$0	$401,100	$401,100	$248,300	05/14/2020			$19,100	$354,800	17:17:57	700
1028	65 ALDEN LN	409/  73/  /  / 	  3964/0537	$12,200	$12,200	6	1320	RES ACLNUD	RD	1	2016	$0	$12,200	$12,200	$10,000	03/22/2013			$10,500	$10,500	17:18:00	701
1030	16 ISAAC PERKINS RD	409/  75/  /  / 	  4530/ 297	$633,200	$723,000	13	1010	SINGLE FAM MDL01	RD	1	2016	$368,900	$354,100	$723,000	$792,500	06/24/2020	$720,000	09/18/2017	$549,700	$631,000	17:18:03	702
1031	10 ISAAC PERKINS-1 ALDEN  RD	409/  76/  /  / 	  1303/0368	$283,600	$318,600	11.8	1010	SINGLE FAM MDL01	RD	1	2016	$141,900	$176,700	$318,600	$800	02/21/1977	$1,800	03/09/1975	$227,900	$259,700	17:18:07	703
1033	60 BAKER HILL RD	409/  78/  /  / 	  1411/0076	$477,700	$605,100	32.5	1010	SINGLE FAM MDL01	RD	1	2016	$298,200	$306,900	$605,100	$0	11/26/1980	$22,000	07/29/1977	$369,100	$484,600	17:18:10	704
1034	62 BAKER HILL RD	409/  79/  /  / 	  3560/0357	$33,700	$121,000	37	1060	AC LND IMP	RD	1	2016	$17,100	$103,900	$121,000	$75,000	10/24/2008			$28,400	$107,700	17:18:14	705
1035	56 BAKER HILL RD	409/  80/  /  / 	  3465/0963	$414,200	$414,200	5.37	1010	SINGLE FAM MDL01	RD	1	2016	$162,400	$251,800	$414,200	$0	11/06/2007	$172,000	05/14/1997	$336,000	$336,000	17:18:15	706
1037	48 BAKER HILL RD	409/  82/  /  / 	  1098/ 353	$279,800	$279,800	10.5	1010	SINGLE FAM MDL01	RD	1	2016	$53,700	$226,100	$279,800	$0				$255,400	$255,400	17:18:17	707
1039	12 BAKER HILL RD	409/  84/  /  / 	  4612/ 972	$113,300	$422,400	81.21	1300	RES ACLNDV	RD	1	2016	$0	$422,400	$422,400	$400,000	03/19/2021	$687,000	09/12/2006	$108,100	$407,700	17:18:19	708
1040	2 BAKER HILL RD	409/  85/  /  / 	  2353/0323	$498,800	$498,800	0.53	1010	SINGLE FAM MDL01	LCD	1	2016	$355,700	$143,100	$498,800	$4,000	10/06/1998	$185,000	06/29/1988	$476,900	$476,900	17:18:22	709
1041	176 DORCHESTER RD	409/  86/  /  / 	  3198/0479	$465,900	$465,900	0.67	1010	SINGLE FAM MDL01	LCD	1	2016	$318,200	$147,700	$465,900	$453,000	09/28/2005	$4,000	06/07/1997	$454,200	$454,200	17:18:23	710
1042	168 DORCHESTER RD	409/  87/  /  / 	  3726/0303	$398,600	$398,600	0.71	1010	SINGLE FAM MDL01		1	2016	$245,800	$152,800	$398,600	$340,000	08/27/2010	$303,000	07/19/2001	$368,400	$368,400	17:18:25	711
1043	166 DORCHESTER RD	409/  88/  /  / 	  2123/0335	$226,100	$226,100	0.22	1010	SINGLE FAM MDL01	LCD	1	2016	$125,600	$100,500	$226,100	$20,000	12/19/1994			$202,700	$202,700	17:18:27	712
1045	162 DORCHESTER RD	409/  90/  /  / 	  1769/ 690	$173,600	$173,600	0.48	1010	SINGLE FAM MDL01	LCD	1	2016	$68,200	$105,400	$173,600	$0	10/05/1995	$37,400	10/13/1988	$162,000	$162,000	17:18:30	713
1048	130 DORCHESTER RD	409/  93/  /  / 	  1298/0865	$4,400	$4,400	0.34	9010	STATE NH	RD	1	2016	$0	$4,400	$4,400	$0				$4,100	$4,100	17:18:34	714
1423	1 LAMBERT RG	419/  1/  /  / 	 	$342,200	$342,200	777.62	9000	US GOVT	MFD	1	2016	$0	$342,200	$342,200	$0				$311,000	$311,000	17:18:38	715
1435	7 LAMBERT RG	419/  7/  /  / 	003095/0137	$88,300	$88,300	114.7	9000	US GOVT	MFD	1	2016	$0	$88,300	$88,300	$47,950	12/16/2004	$33,533	04/01/2004	$80,300	$80,300	17:18:42	716
1436	8 LAMBERT RG	419/  8/  /  / 	  3102/0731	$57,100	$57,100	64.85	9000	US GOVT	MFD	1	2016	$0	$57,100	$57,100	$27,000	01/15/2005	$5,000	04/10/1987	$51,900	$51,900	17:18:44	717
1437	545 DORCHESTER RD	419/  9/  /  / 	  2256/0048	$183,500	$183,500	89	9000	US GOVT	MFD	1	2016	$0	$183,500	$183,500	$25,000	06/17/1997			$166,900	$166,900	17:18:48	718
1438	509 DORCHESTER RD	420/  1/  /  / 	  2256/0067	$177,200	$177,200	63	9000	US GOVT	ELD	1	2016	$0	$177,200	$177,200	$0	01/06/1997	$4,000	06/04/1996	$159,300	$159,300	17:18:52	719
1439	511 DORCHESTER RD	420/  2/  /  / 	  3095/0137	$85,000	$85,000	110.35	9000	US GOVT	MFD	1	2016	$0	$85,000	$85,000	$47,950	12/16/2004	$1,770	12/10/1998	$77,200	$77,200	17:18:57	720
1440	535 DORCHESTER RD	420/  3/  /  / 	  2121/0393	$404,400	$404,400	919	9000	US GOVT	MFD	1	2016	$0	$404,400	$404,400	$2,000	12/02/1994	$454,095	01/15/1993	$367,600	$367,600	17:18:58	721
1441	525 DORCHESTER RD	420/  4/  /  / 	  3601/0644	$7,500	$7,500	6.8	9000	US GOVT	MFD	1	2016	$0	$7,500	$7,500	$38,000	04/22/2009			$6,800	$6,800	17:19:01	722
1442	517 DORCHESTER RD (BEALE CEM	420/  5/  /  / 	 	$10,900	$10,900	0.57	9035	TOWN-PROP	ELD	1	2016	$0	$10,900	$10,900	$0				$9,200	$9,200	17:19:02	723
1443	539 DORCHESTER RD	420/  6/  /  / 	  2256/0875	$5,900	$589,400	124	6215	HWMR-5	ELD	1	2016	$0	$589,400	$589,400	$3,996,000	06/20/1997			$5,900	$512,400	17:19:06	724
1446	581 DORCHESTER RD	420/  7/  1000/  / 	  3479/0620	$11,000	$630,500	243	6104	WPM-4	ELD	1	2016	$0	$630,500	$630,500	$190,000	12/27/2007	$250,000	10/18/1988	$11,000	$595,200	17:19:08	725
1447	601 DORCHESTER RD	420/  7/  2000/  / 	  4307/0326	$2,700	$270,000	40.2	1060	AC LND IMP	ELD	1	2016	$200	$269,800	$270,000	$215,000	08/28/2017	$85,048	11/15/1990	$2,700	$230,300	17:19:09	726
1449	623 DORCHESTER RD	420/  9/  /  / 	  4533/ 326	$335,600	$335,600	0.87	1013	SFR WATER  MDL-01	ELD	1	2016	$60,700	$274,900	$335,600	$333,000	07/02/2020	$2,000	08/14/1958	$258,900	$258,900	17:19:12	727
1450	625 DORCHESTER RD	420/  10/  /  / 	  4023/ 0683	$92,100	$92,100	0.62	1060	AC LND IMP	ELD	1	2016	$18,900	$73,200	$92,100	$0	11/06/2013	$9,500	10/14/1981	$80,600	$80,600	17:19:14	728
1451	629 DORCHESTER RD	420/  11/  /  / 	  4023/0682	$254,600	$254,600	0.17	1013	SFR WATER  MDL-01	ELD	1	2016	$109,100	$145,500	$254,600	$0	11/06/2013	$20,000	07/28/1978	$205,500	$205,500	17:19:17	729
1455	638 DORCHESTER RD	420/  15/  /  / 	  2974/0984	$450,100	$450,100	1.00	1013	SFR WATER  MDL-01	ELD	1	2016	$219,200	$230,900	$450,100	$0	04/02/2004	$285,000	07/19/2002	$350,500	$350,500	17:19:19	730
1456	634 DORCHESTER RD	420/  16/  /  / 	  4129/0469	$208,500	$208,500	0.88	1013	SFR WATER  MDL-01	ELD	1	2016	$34,800	$173,700	$208,500	$130,000	05/21/2015	$2,666	08/09/2001	$138,600	$138,600	17:19:23	731
1457	632 DORCHESTER RD	420/  17/  /  / 	  1930/0145	$281,100	$281,100	2.06	1013	SFR WATER  MDL-01	ELD	1	2016	$122,000	$159,100	$281,100	$155,048	08/30/1991	$100	01/06/1977	$255,600	$255,600	17:19:25	732
101224	289 GOOSE POND RD	411/  1/  /  / 	  4196/0669	$658,900	$734,100	17.27	1080	SFR/ACC UNIT	RD	1	2016	$484,500	$249,600	$734,100	$0	04/01/2016	$195,533	11/10/2003	$548,800	$617,000	17:19:27	733
101242	34 POUT POND LN	409/  23/  2000/  / 	  3991/0207	$909,300	$909,300	8.08	1010	SINGLE FAM MDL01	RD	1	2016	$660,000	$249,300	$909,300	$740,000	06/27/2013	$112,533	05/02/2001	$753,800	$753,800	17:19:28	734
1464	552 DORCHESTER RD	420/  24/  /  / 	O-2000/  61	$1,300	$138,700	33	6232	HWUNR-2	MFD	1	2016	$0	$138,700	$138,700	$0	10/27/2000			$1,300	$113,000	17:19:32	735
1466	550 DORCHESTER RD	420/  26/  /  / 	  0406/0167	$3,600	$368,800	79	6335	OTUNR-5	ELD	1	2016	$0	$368,800	$368,800	$0				$3,600	$315,900	17:19:34	736
1468	500 DORCHESTER RD	420/  28/  /  / 	  2318/ 676	$538,300	$647,600	30.5	1040	TWO FAMILY	ELD	1	2016	$280,800	$366,800	$647,600	$20,000	05/29/1998	$4,000	06/04/1997	$418,700	$517,900	17:19:37	737
888	18 HORTON LN	408/  47/  2000/  / 	  3876/0442	$800	$160,200	12.7	6124	WPUN-4	RD	1	2016	$0	$160,200	$160,200	$0	04/26/2012	$185,000	12/02/2003	$800	$163,200	17:19:40	738
891	129 FRANKLIN HILL RD	408/  48/  2000/  / 	  4621/ 264	$516,800	$596,500	12.75	1010	SINGLE FAM MDL01	RD	1	2016	$403,600	$192,900	$596,500	$617,000	04/15/2021	$525,000	03/14/2013	$447,900	$513,500	17:19:41	739
892	145 FRANKLIN HILL RD	408/  48/  1000/  / 	  4585/ 612	$155,100	$554,000	44.4	6515	FARMR-5	RD	1	2016	$0	$554,000	$554,000	$600,000	12/16/2020	$100	06/10/1974	$5,100	$310,700	17:19:46	740
897	3 HARDSCRABBLE LN	408/  52/  /  / 	  4178/0830	$6,100	$138,700	14.4	6506	FARM-6	RD	1	2016	$0	$138,700	$138,700	$0	12/21/2015	$363,533	08/07/2015	$6,100	$359,800	17:19:47	741
101442	44 FRANKLIN HILL RD	408/  75/  3000/  / 	  4132/0455	$121,000	$431,600	36	1060	AC LND IMP	RD	1	2016	$3,500	$428,100	$431,600	$260,000	06/04/2015	$110,000	10/09/2007	$35,400	$277,900	17:19:50	742
101462	230 RIVER RD	402/  74/  2000/  / 	  3242/0831	$1,117,900	$1,117,900	6.6	1010	SINGLE FAM MDL01	RD	1	2016	$926,800	$191,100	$1,117,900	$170,000	01/20/2006	$387,000	01/11/2005	$1,017,400	$1,017,400	17:19:52	743
101483	192 GOOSE POND RD	410/  71/  /  / 	  3922/0732	$144,600	$144,600	11.4	1300	RES ACLNDV	RD	1	2016	$200	$144,400	$144,600	$110,000	10/09/2012	$1,000	02/08/1973	$119,900	$119,900	17:19:55	744
900	18 + 20 HARDSCRABBLE LN	408/  55/  /  / 	  4183/ 665	$1,004,200	$1,239,000	32.5	1090	MULTI HSES	RD	2	2016	$563,900	$675,100	$1,239,000	$0	01/14/2016			$909,300	$1,122,200	17:19:58	745
901	172 ACORN HILL RD	408/  56/  /  / 	  2008/0171	$303,900	$303,900	0.94	1010	SINGLE FAM MDL01	RD	1	2016	$135,200	$168,700	$303,900	$0	01/06/1993			$205,700	$205,700	17:20:02	746
907	112 ACORN HILL RD	408/  57/  1000/  / 	  2263/0986	$700	$375,900	10.51	6233	HWUNR-3	RD	1	2016	$0	$375,900	$375,900	$235,000	08/01/1997	$350,000	12/03/1993	$700	$240,800	17:20:05	747
908	118 ACORN HILL RD	408/  57/  2000/  / 	  2263/0986	$3,300	$428,000	13.26	6514	FARMR-4	RD	1	2016	$0	$428,000	$428,000	$235,000	08/01/1997	$350,000	12/03/1993	$3,300	$313,900	17:20:08	748
909	146 ACORN HILL RD	408/  57/  3000/  / 	  3940/0992	$1,967,900	$2,515,000	110.62	1010	SINGLE FAM MDL01	RD	1	2016	$1,330,200	$1,184,800	$2,515,000	$3,315,000	12/18/2012	$3,000,000	01/29/2010	$1,791,500	$2,287,400	17:20:10	749
910	160 ACORN HILL RD	408/  57/  4000/  / 	  3940/0992	$738,600	$891,200	22.08	1010	SINGLE FAM MDL01	RD	1	2016	$487,700	$403,500	$891,200	$3,315,000	12/18/2012	$3,000,000	01/29/2010	$656,000	$794,000	17:20:11	750
911	82 ACORN HILL RD	408/  58/  /  / 	  3668/0014	$705,400	$1,240,600	103.1	1010	SINGLE FAM MDL01		1	2016	$388,000	$852,600	$1,240,600	$152,333	12/10/2009	$340,000	12/21/1990	$692,300	$1,177,500	17:20:13	751
912	70 ACORN HILL RD	408/  59/  /  / 	  4028/0759	$3,700	$81,400	10.07	6504	FARM-4	RD	1	2016	$0	$81,400	$81,400	$200,000	12/03/2013	$305,000	09/18/2009	$3,700	$69,200	17:20:14	752
913	62 ACORN HILL RD	408/  60/  /  / 	 	$175,200	$175,200	0.87	1010	SINGLE FAM MDL01	RD	1	2016	$25,900	$149,300	$175,200	$0				$127,300	$127,300	17:20:18	753
915	21 POUT POND LN	408/  61/  1000/  / 	  2306/0650	$289,500	$289,500	5.02	1010	SINGLE FAM MDL01		1	2016	$133,700	$155,800	$289,500	$20,000	04/02/1998			$244,500	$244,500	17:20:22	754
916	29 POUT POND LN	408/  61/  2000/  / 	  3206/0321	$349,500	$349,500	5.25	1010	SINGLE FAM MDL01	RD	1	2016	$171,000	$178,500	$349,500	$278,933	10/13/2005	$1	12/09/1998	$284,600	$284,600	17:20:24	755
917	53 ACORN HILL RD	408/  62/  /  / 	  4276/0095	$478,900	$478,900	3.80	1090	MULTI HSES	RD	2	2016	$243,600	$235,300	$478,900	$389,000	04/14/2017	$2,666	11/07/2002	$413,100	$413,100	17:20:27	756
923	115 ACORN HILL RD	408/  66/  /  / 	  1281/ 272	$201,400	$201,400	7.70	1030	MOBILE HOM  MDL-02	RD	2	2016	$29,900	$171,500	$201,400	$0				$154,600	$154,600	17:20:29	757
924	145 ACORN HILL RD	408/  67/  /  / 	  4229/0940	$6,500	$477,500	67	6516	FARMR-6	RD	1	2016	$0	$477,500	$477,500	$340,000	08/26/2016	$4,000	07/23/1996	$6,500	$393,000	17:20:32	758
925	171 ACORN HILL RD (LAND ONLY)	408/  68/  /  / 	  1281/0272	$400	$400	0.04	9035	TOWN-PROP	RD	1	2016	$0	$400	$400	$0				$400	$400	17:20:37	759
935	114 FRANKLIN HILL RD	408/  70/  2000/  / 	  4148/0678	$721,600	$721,600	5.00	1090	MULTI HSES	RD	2	2016	$458,600	$263,000	$721,600	$670,000	08/06/2015	$2,666	09/25/2002	$645,300	$645,300	17:20:39	760
940	84 FRANKLIN HILL RD	408/  71/  2000/  / 	  3975/ 441	$584,700	$708,700	12.10	1010	SINGLE FAM MDL01	RD	1	2016	$432,600	$276,100	$708,700	$225,000	05/03/2013	$110,000	10/09/2007	$566,300	$654,600	17:20:42	761
941	76 FRANKLIN HILL RD	408/  72/  /  / 	  4036/0924	$583,300	$583,300	0.99	1010	SINGLE FAM MDL01	RD	1	2016	$397,900	$185,400	$583,300	$75,000	01/21/2014	$35,000	12/24/2002	$524,200	$524,200	17:20:47	762
942	70 FRANKLIN HILL RD	408/  73/  /  / 	  4173/ 139	$630,000	$630,000	2.41	1010	SINGLE FAM MDL01	RD	1	2016	$402,700	$227,300	$630,000	$640,000	11/16/2015	$198,200	11/22/1996	$599,800	$599,800	17:20:51	763
943	66 FRANKLIN HILL RD	408/  74/  /  / 	  3618/0895	$500,100	$500,100	2.34	1010	SINGLE FAM MDL01	RD	1	2016	$288,700	$211,400	$500,100	$500,000	06/16/2009	$410,000	04/07/2005	$488,000	$488,000	17:20:55	764
944	56 FRANKLIN HILL RD	408/  75/  1000/  / 	  4156/0739	$655,600	$736,800	21.1	1010	SINGLE FAM MDL01	RD	1	2016	$397,300	$339,500	$736,800	$640,000	09/08/2015	$575,000	03/17/2009	$536,900	$622,300	17:20:58	765
947	1 FRANKLIN HILL RD	409/  3/  /  / 	  3781/ 759	$478,400	$478,400	3.24	1010	SINGLE FAM MDL01	RD	1	2016	$334,800	$143,600	$478,400	$331,000	03/17/2011	$353,533	11/30/2009	$405,400	$405,400	17:21:01	766
