PID	Street Address	MBLU	Book&Page	Assessment	Appraisal	Lot Size (acres)	Land Use Code	Description	Zoning District	# Buildings	Appr. Year	Improvements	Land	Total	Recent Sale Price	Recent Sale Date	Prev Sale Price	Prev Sale Date	Prev. Assess.	Prev. Apprais	
967	187 DORCHESTER RD	409/  20/  /  / 	  3925/0175	$605,000	$605,000	1.5	1010	SINGLE FAM MDL01	LCD	1	2016	$432,100	$172,900	$605,000	$173,000	10/18/2012			$590,500	$590,500	13:33:05	657
968	11 ACORN HILL RD	409/  21/  /  / 	  4027/0679	$369,900	$510,200	27	1010	SINGLE FAM MDL01	RD	1	2016	$207,300	$302,900	$510,200	$0	11/26/2013	$132,000	11/12/2008	$294,500	$421,600	13:33:06	658
971	22 POUT POND LN	409/  24/  /  / 	  3770/0499	$380,500	$380,500	6.9	1010	SINGLE FAM MDL01	RD	1	2016	$207,900	$172,600	$380,500	$345,000	01/12/2011	$330,000	08/29/2006	$328,400	$328,400	13:33:09	659
972	38 ACORN HILL RD	409/  25/  /  / 	  1737/0625	$1,600	$158,100	12.5	6135	WPUNR-5	RD	1	2016	$0	$158,100	$158,100	$4,000	05/15/1970			$1,600	$122,200	13:33:13	660
973	34 ACORN HILL RD	409/  26/  /  / 	  1729/ 945	$397,100	$397,100	2.9	1010	SINGLE FAM MDL01	RD	1	2016	$245,500	$151,600	$397,100	$19,200	03/24/1988			$363,400	$363,400	13:33:15	661
974	26 ACORN HILL RD	409/  27/  /  / 	  4522/ 862	$644,500	$729,100	17.8	1010	SINGLE FAM MDL01	RD	1	2016	$463,100	$266,000	$729,100	$735,000	05/27/2020	$650,000	03/04/2015	$579,000	$655,800	13:33:18	662
975	28 ACORN HILL RD	409/  28/  /  / 	  4299/0778	$900	$221,300	19.9	6324	OTUN-4	RD	1	2016	$0	$221,300	$221,300	$0	07/25/2017	$150,000	09/29/1997	$900	$202,400	13:33:21	663
976	20 ACORN HILL RD	409/  29/  /  / 	  4164/ 283	$474,500	$474,500	9.8	1010	SINGLE FAM MDL01	RD	1	2016	$262,700	$211,800	$474,500	$0	10/08/2015	$80,000	07/29/1994	$366,000	$366,000	13:33:24	664
979	197 DORCHESTER RD	409/  32/  /  / 	  3130/0854	$225,000	$225,000	1.4	1010	SINGLE FAM MDL01	RD	1	2016	$94,700	$130,300	$225,000	$0	03/14/2005			$186,300	$186,300	13:33:27	665
981	201 DORCHESTER RD	409/  34/  /  / 	  3664/0756	$399,800	$399,800	1.1	1010	SINGLE FAM MDL01		1	2016	$270,900	$128,900	$399,800	$339,500	11/23/2009	$310,000	02/21/2008	$324,100	$324,100	13:33:30	666
982	215 DORCHESTER RD	409/  35/  /  / 	  3228/0159	$249,400	$249,400	3.2	1010	SINGLE FAM MDL01	RD	1	2016	$112,400	$137,000	$249,400	$0	12/07/2005			$177,300	$177,300	13:33:33	667
984	227 DORCHESTER RD	409/  37/  /  / 	 	$209,100	$209,100	2	1010	SINGLE FAM MDL01	RD	1	2016	$90,800	$118,300	$209,100	$0				$168,600	$168,600	13:33:37	668
986	1 FLINT HILL RD	409/  39/  /  / 	  3419/0258	$246,600	$246,600	1.7	1010	SINGLE FAM MDL01	RD	1	2016	$107,000	$139,600	$246,600	$0	06/19/2007	$88,500	10/03/1994	$219,100	$219,100	13:33:39	669
987	232 DORCHESTER RD	409/  40/  /  / 	  4358/0113	$422,900	$670,300	80.7	1010	SINGLE FAM MDL01	RD	1	2016	$258,800	$411,500	$670,300	$0	05/04/2018	$150,000	07/29/1996	$349,100	$572,900	13:33:42	670
990	224 DORCHESTER RD	409/  43/  /  / 	  3101/0786	$5,200	$16,100	10.9	1320	RES ACLNUD	MFD	1	2016	$4,100	$12,000	$16,100	$14,000	01/26/2005			$4,900	$14,700	13:33:45	671
991	228 DORCHESTER RD	409/  44/  /  / 	  1034/0242	$208,800	$208,800	1.56	1010	SINGLE FAM MDL01	RD	1	2016	$77,800	$131,000	$208,800	$0				$172,500	$172,500	13:33:46	672
992	216 DORCHESTER RD	409/  45/  /  / 	  3848/0046	$13,500	$680,300	207.89	6135	WPUNR-5	RD	1	2016	$0	$680,300	$680,300	$0	12/30/2011	$600,000	03/01/2006	$13,500	$599,100	13:33:48	673
993	202 DORCHESTER RD	409/  46/  /  / 	  3971/0540	$346,600	$346,600	2.69	1010	SINGLE FAM MDL01	RD	1	2016	$210,700	$135,900	$346,600	$0	04/18/2014			$294,000	$294,000	13:33:52	674
994	196 DORCHESTER RD	409/  47/  /  / 	  4101/ 262	$316,300	$316,300	5.1	1010	SINGLE FAM MDL01	RD	1	2016	$145,200	$171,100	$316,300	$0	11/10/2014	$42,500	07/16/1997	$244,400	$244,400	13:33:55	675
995	188 DORCHESTER RD	409/  48/  /  / 	  3762/0274	$260,500	$260,500	0.54	1010	SINGLE FAM MDL01	LCD	1	2016	$165,900	$94,600	$260,500	$143,000	12/27/2010	$65,048	06/03/1992	$160,900	$160,900	13:33:57	676
996	182 DORCHESTER RD	409/  49/  /  / 	  1824/  73	$522,800	$522,800	2.1	0101	Single Fam	LCD	1	2016	$336,100	$186,700	$522,800	$225,053	09/22/1989	$125,000	06/03/1987	$474,700	$474,700	13:34:02	677
997	180 DORCHESTER RD	409/  50/  /  / 	  4419/0308	$373,200	$373,200	1.1	1010	SINGLE FAM MDL01	LCD	1	2016	$212,500	$160,700	$373,200	$0	03/04/2019	$400,000	08/20/2018	$350,000	$350,000	13:34:06	678
998	11 BAKER HILL RD	409/  51/  /  / 	  2157/0881	$654,800	$822,100	32.01	1010	SINGLE FAM MDL01	RD	1	2016	$442,600	$379,500	$822,100	$230,000	09/06/1995			$598,500	$750,400	13:34:08	679
1002	59 BAKER HILL RD	409/  53/  1000/  / 	  3765/0363	$4,800	$141,700	58	6225	HWUN-5	RD	1	2016	$0	$141,700	$141,700	$0	01/08/2011			$4,800	$125,300	13:34:10	680
1003	57 BAKER HILL RD	409/  53/  2000/  / 	  2612/0667	$343,100	$472,000	30	1010	SINGLE FAM MDL01	RD	1	2016	$179,900	$292,100	$472,000	$305,000	12/12/2001	$4,000	09/13/1996	$335,800	$452,800	13:34:12	681
1004	63 BAKER HILL RD	409/  54/  /  / 	  3445/0201	$546,100	$546,100	7.2	1010	SINGLE FAM MDL01	RD	1	2016	$370,900	$175,200	$546,100	$480,000	08/31/2007	$90,000	04/28/1995	$455,200	$455,200	13:34:14	682
1005	67 + 69 BAKER HILL RD	409/  55/  /  / 	  1967/0936	$533,100	$533,100	2.2	1090	MULTI HSES	RD	2	2016	$348,300	$184,800	$533,100	$180,000	05/15/1992	$165,000	07/23/1990	$427,600	$427,600	13:34:18	683
1006	71 BAKER HILL RD	409/  56/  /  / 	  4212/0375	$271,800	$271,800	0.97	1010	SINGLE FAM MDL01	RD	1	2016	$131,500	$140,300	$271,800	$260,000	06/06/2016	$242,000	08/29/2008	$220,300	$220,300	13:34:20	684
1009	95 BAKER HILL RD	409/  57/  /  / 	  3869/0211	$10,800	$366,700	75	6514	FARMR-4	RD	1	2016	$0	$366,700	$366,700	$0	03/19/2012	$325,933	03/21/2005	$10,800	$306,500	13:34:23	685
102692	62 POUT POND LN	414/  9/  2000/  / 	  4404/0053	$814,200	$873,600	12.2	1010	SINGLE FAM MDL01	RD	1	2016	$645,300	$228,300	$873,600	$0	11/30/2018			$671,100	$724,500	13:34:26	686
1015	127 BAKER HILL RD	409/  60/  /  / 	 	$178,600	$178,600	5.1	1010	SINGLE FAM MDL01	RD	1	2016	$56,500	$122,100	$178,600	$0				$144,400	$144,400	13:34:29	687
1016	124 BAKER HILL RD	409/  61/  /  / 	 	$277,700	$277,700	2	1010	SINGLE FAM MDL01	RD	1	2016	$122,600	$155,100	$277,700	$0				$230,300	$230,300	13:34:33	688
1018	25 ISAAC PERKINS RD	409/  63/  /  / 	  3820/0308	$138,000	$235,200	12.11	1010	SINGLE FAM MDL01	RD	1	2016	$43,400	$191,800	$235,200	$383,000	09/09/2011			$121,500	$201,100	13:34:36	689
1020	47 ISAAC PERKINS RD	409/  65/  /  / 	 	$250,200	$250,200	4.1	1010	SINGLE FAM MDL01	RD	1	2016	$81,200	$169,000	$250,200	$0				$233,600	$233,600	13:34:38	690
1023	54 ISAAC PERKINS RD	409/  68/  /  / 	  4596/ 706	$356,200	$356,200	5.9	1040	TWO FAMILY	RD	1	2016	$160,500	$195,700	$356,200	$0	01/25/2021			$298,500	$298,500	13:34:41	691
1024	48 ISAAC PERKINS RD	409/  69/  /  / 	 	$291,300	$291,300	2.1	1010	SINGLE FAM MDL01	RD	1	2016	$142,900	$148,400	$291,300	$0				$223,600	$223,600	13:34:43	692
1025	40 ISAAC PERKINS RD	409/  70/  /  / 	  3244/0204	$479,500	$479,500	9.1	1010	SINGLE FAM MDL01	RD	1	2016	$277,500	$202,000	$479,500	$0	01/26/2006			$391,100	$391,100	13:34:46	693
1026	34 ISAAC PERKINS RD	409/  71/  /  / 	  3820/0308	$437,500	$526,200	16.9	1010	SINGLE FAM MDL01	RD	1	2016	$261,400	$264,800	$526,200	$383,000	09/09/2011			$386,200	$466,500	13:34:50	694
1027	160 EAST ST	409/  72/  /  / 	  4519/ 348	$19,100	$401,100	241	6224	HWUN-4	RD	1	2016	$0	$401,100	$401,100	$248,300	05/14/2020			$19,100	$354,800	13:34:53	695
1028	65 ALDEN LN	409/  73/  /  / 	  3964/0537	$12,200	$12,200	6	1320	RES ACLNUD	RD	1	2016	$0	$12,200	$12,200	$10,000	03/22/2013			$10,500	$10,500	13:34:55	696
1030	16 ISAAC PERKINS RD	409/  75/  /  / 	  4530/ 297	$633,200	$723,000	13	1010	SINGLE FAM MDL01	RD	1	2016	$368,900	$354,100	$723,000	$792,500	06/24/2020	$720,000	09/18/2017	$549,700	$631,000	13:34:59	697
1031	10 ISAAC PERKINS-1 ALDEN  RD	409/  76/  /  / 	  1303/0368	$283,600	$318,600	11.8	1010	SINGLE FAM MDL01	RD	1	2016	$141,900	$176,700	$318,600	$800	02/21/1977	$1,800	03/09/1975	$227,900	$259,700	13:35:03	698
1033	60 BAKER HILL RD	409/  78/  /  / 	  1411/0076	$477,700	$605,100	32.5	1010	SINGLE FAM MDL01	RD	1	2016	$298,200	$306,900	$605,100	$0	11/26/1980	$22,000	07/29/1977	$369,100	$484,600	13:35:07	699
1034	62 BAKER HILL RD	409/  79/  /  / 	  3560/0357	$33,700	$121,000	37	1060	AC LND IMP	RD	1	2016	$17,100	$103,900	$121,000	$75,000	10/24/2008			$28,400	$107,700	13:35:10	700
1035	56 BAKER HILL RD	409/  80/  /  / 	  3465/0963	$414,200	$414,200	5.37	1010	SINGLE FAM MDL01	RD	1	2016	$162,400	$251,800	$414,200	$0	11/06/2007	$172,000	05/14/1997	$336,000	$336,000	13:35:11	701
1037	48 BAKER HILL RD	409/  82/  /  / 	  1098/ 353	$279,800	$279,800	10.5	1010	SINGLE FAM MDL01	RD	1	2016	$53,700	$226,100	$279,800	$0				$255,400	$255,400	13:35:14	702
1039	12 BAKER HILL RD	409/  84/  /  / 	  4612/ 972	$113,300	$422,400	81.21	1300	RES ACLNDV	RD	1	2016	$0	$422,400	$422,400	$400,000	03/19/2021	$687,000	09/12/2006	$108,100	$407,700	13:35:16	703
1040	2 BAKER HILL RD	409/  85/  /  / 	  2353/0323	$498,800	$498,800	0.53	1010	SINGLE FAM MDL01	LCD	1	2016	$355,700	$143,100	$498,800	$4,000	10/06/1998	$185,000	06/29/1988	$476,900	$476,900	13:35:18	704
1041	176 DORCHESTER RD	409/  86/  /  / 	  3198/0479	$465,900	$465,900	0.67	1010	SINGLE FAM MDL01	LCD	1	2016	$318,200	$147,700	$465,900	$453,000	09/28/2005	$4,000	06/07/1997	$454,200	$454,200	13:35:20	705
1042	168 DORCHESTER RD	409/  87/  /  / 	  3726/0303	$398,600	$398,600	0.71	1010	SINGLE FAM MDL01		1	2016	$245,800	$152,800	$398,600	$340,000	08/27/2010	$303,000	07/19/2001	$368,400	$368,400	13:35:22	706
1043	166 DORCHESTER RD	409/  88/  /  / 	  2123/0335	$226,100	$226,100	0.22	1010	SINGLE FAM MDL01	LCD	1	2016	$125,600	$100,500	$226,100	$20,000	12/19/1994			$202,700	$202,700	13:35:23	707
1045	162 DORCHESTER RD	409/  90/  /  / 	  1769/ 690	$173,600	$173,600	0.48	1010	SINGLE FAM MDL01	LCD	1	2016	$68,200	$105,400	$173,600	$0	10/05/1995	$37,400	10/13/1988	$162,000	$162,000	13:35:25	708
1048	130 DORCHESTER RD	409/  93/  /  / 	  1298/0865	$4,400	$4,400	0.34	9010	STATE NH	RD	1	2016	$0	$4,400	$4,400	$0				$4,100	$4,100	13:35:28	709
1423	1 LAMBERT RG	419/  1/  /  / 	 	$342,200	$342,200	777.62	9000	US GOVT	MFD	1	2016	$0	$342,200	$342,200	$0				$311,000	$311,000	13:35:31	710
1435	7 LAMBERT RG	419/  7/  /  / 	003095/0137	$88,300	$88,300	114.7	9000	US GOVT	MFD	1	2016	$0	$88,300	$88,300	$47,950	12/16/2004	$33,533	04/01/2004	$80,300	$80,300	13:35:35	711
1436	8 LAMBERT RG	419/  8/  /  / 	  3102/0731	$57,100	$57,100	64.85	9000	US GOVT	MFD	1	2016	$0	$57,100	$57,100	$27,000	01/15/2005	$5,000	04/10/1987	$51,900	$51,900	13:35:37	712
1437	545 DORCHESTER RD	419/  9/  /  / 	  2256/0048	$183,500	$183,500	89	9000	US GOVT	MFD	1	2016	$0	$183,500	$183,500	$25,000	06/17/1997			$166,900	$166,900	13:35:41	713
1438	509 DORCHESTER RD	420/  1/  /  / 	  2256/0067	$177,200	$177,200	63	9000	US GOVT	ELD	1	2016	$0	$177,200	$177,200	$0	01/06/1997	$4,000	06/04/1996	$159,300	$159,300	13:35:43	714
1439	511 DORCHESTER RD	420/  2/  /  / 	  3095/0137	$85,000	$85,000	110.35	9000	US GOVT	MFD	1	2016	$0	$85,000	$85,000	$47,950	12/16/2004	$1,770	12/10/1998	$77,200	$77,200	13:35:47	715
1440	535 DORCHESTER RD	420/  3/  /  / 	  2121/0393	$404,400	$404,400	919	9000	US GOVT	MFD	1	2016	$0	$404,400	$404,400	$2,000	12/02/1994	$454,095	01/15/1993	$367,600	$367,600	13:35:51	716
1441	525 DORCHESTER RD	420/  4/  /  / 	  3601/0644	$7,500	$7,500	6.8	9000	US GOVT	MFD	1	2016	$0	$7,500	$7,500	$38,000	04/22/2009			$6,800	$6,800	13:35:54	717
1442	517 DORCHESTER RD (BEALE CEM	420/  5/  /  / 	 	$10,900	$10,900	0.57	9035	TOWN-PROP	ELD	1	2016	$0	$10,900	$10,900	$0				$9,200	$9,200	13:35:56	718
1443	539 DORCHESTER RD	420/  6/  /  / 	  2256/0875	$5,900	$589,400	124	6215	HWMR-5	ELD	1	2016	$0	$589,400	$589,400	$3,996,000	06/20/1997			$5,900	$512,400	13:35:59	719
1446	581 DORCHESTER RD	420/  7/  1000/  / 	  3479/0620	$11,000	$630,500	243	6104	WPM-4	ELD	1	2016	$0	$630,500	$630,500	$190,000	12/27/2007	$250,000	10/18/1988	$11,000	$595,200	13:36:01	720
1447	601 DORCHESTER RD	420/  7/  2000/  / 	  4307/0326	$2,700	$270,000	40.2	1060	AC LND IMP	ELD	1	2016	$200	$269,800	$270,000	$215,000	08/28/2017	$85,048	11/15/1990	$2,700	$230,300	13:36:03	721
1449	623 DORCHESTER RD	420/  9/  /  / 	  4533/ 326	$335,600	$335,600	0.87	1013	SFR WATER  MDL-01	ELD	1	2016	$60,700	$274,900	$335,600	$333,000	07/02/2020	$2,000	08/14/1958	$258,900	$258,900	13:36:05	722
1450	625 DORCHESTER RD	420/  10/  /  / 	  4023/ 0683	$92,100	$92,100	0.62	1060	AC LND IMP	ELD	1	2016	$18,900	$73,200	$92,100	$0	11/06/2013	$9,500	10/14/1981	$80,600	$80,600	13:36:07	723
1451	629 DORCHESTER RD	420/  11/  /  / 	  4023/0682	$254,600	$254,600	0.17	1013	SFR WATER  MDL-01	ELD	1	2016	$109,100	$145,500	$254,600	$0	11/06/2013	$20,000	07/28/1978	$205,500	$205,500	13:36:10	724
1455	638 DORCHESTER RD	420/  15/  /  / 	  2974/0984	$450,100	$450,100	1.00	1013	SFR WATER  MDL-01	ELD	1	2016	$219,200	$230,900	$450,100	$0	04/02/2004	$285,000	07/19/2002	$350,500	$350,500	13:36:14	725
1456	634 DORCHESTER RD	420/  16/  /  / 	  4129/0469	$208,500	$208,500	0.88	1013	SFR WATER  MDL-01	ELD	1	2016	$34,800	$173,700	$208,500	$130,000	05/21/2015	$2,666	08/09/2001	$138,600	$138,600	13:36:16	726
1457	632 DORCHESTER RD	420/  17/  /  / 	  1930/0145	$281,100	$281,100	2.06	1013	SFR WATER  MDL-01	ELD	1	2016	$122,000	$159,100	$281,100	$155,048	08/30/1991	$100	01/06/1977	$255,600	$255,600	13:36:19	727
101224	289 GOOSE POND RD	411/  1/  /  / 	  4196/0669	$658,900	$734,100	17.27	1080	SFR/ACC UNIT	RD	1	2016	$484,500	$249,600	$734,100	$0	04/01/2016	$195,533	11/10/2003	$548,800	$617,000	13:36:22	728
101242	34 POUT POND LN	409/  23/  2000/  / 	  3991/0207	$909,300	$909,300	8.08	1010	SINGLE FAM MDL01	RD	1	2016	$660,000	$249,300	$909,300	$740,000	06/27/2013	$112,533	05/02/2001	$753,800	$753,800	13:36:24	729
1464	552 DORCHESTER RD	420/  24/  /  / 	O-2000/  61	$1,300	$138,700	33	6232	HWUNR-2	MFD	1	2016	$0	$138,700	$138,700	$0	10/27/2000			$1,300	$113,000	13:36:25	730
1466	550 DORCHESTER RD	420/  26/  /  / 	  0406/0167	$3,600	$368,800	79	6335	OTUNR-5	ELD	1	2016	$0	$368,800	$368,800	$0				$3,600	$315,900	13:36:29	731
1468	500 DORCHESTER RD	420/  28/  /  / 	  2318/ 676	$538,300	$647,600	30.5	1040	TWO FAMILY	ELD	1	2016	$280,800	$366,800	$647,600	$20,000	05/29/1998	$4,000	06/04/1997	$418,700	$517,900	13:36:33	732
888	18 HORTON LN	408/  47/  2000/  / 	  3876/0442	$800	$160,200	12.7	6124	WPUN-4	RD	1	2016	$0	$160,200	$160,200	$0	04/26/2012	$185,000	12/02/2003	$800	$163,200	13:36:37	733
891	129 FRANKLIN HILL RD	408/  48/  2000/  / 	  4621/ 264	$516,800	$596,500	12.75	1010	SINGLE FAM MDL01	RD	1	2016	$403,600	$192,900	$596,500	$617,000	04/15/2021	$525,000	03/14/2013	$447,900	$513,500	13:36:38	734
892	145 FRANKLIN HILL RD	408/  48/  1000/  / 	  4585/ 612	$155,100	$554,000	44.4	6515	FARMR-5	RD	1	2016	$0	$554,000	$554,000	$600,000	12/16/2020	$100	06/10/1974	$5,100	$310,700	13:36:40	735
897	3 HARDSCRABBLE LN	408/  52/  /  / 	  4178/0830	$6,100	$138,700	14.4	6506	FARM-6	RD	1	2016	$0	$138,700	$138,700	$0	12/21/2015	$363,533	08/07/2015	$6,100	$359,800	13:36:42	736
101442	44 FRANKLIN HILL RD	408/  75/  3000/  / 	  4132/0455	$121,000	$431,600	36	1060	AC LND IMP	RD	1	2016	$3,500	$428,100	$431,600	$260,000	06/04/2015	$110,000	10/09/2007	$35,400	$277,900	13:36:46	737
101462	230 RIVER RD	402/  74/  2000/  / 	  3242/0831	$1,117,900	$1,117,900	6.6	1010	SINGLE FAM MDL01	RD	1	2016	$926,800	$191,100	$1,117,900	$170,000	01/20/2006	$387,000	01/11/2005	$1,017,400	$1,017,400	13:36:49	738
101483	192 GOOSE POND RD	410/  71/  /  / 	  3922/0732	$144,600	$144,600	11.4	1300	RES ACLNDV	RD	1	2016	$200	$144,400	$144,600	$110,000	10/09/2012	$1,000	02/08/1973	$119,900	$119,900	13:36:52	739
900	18 + 20 HARDSCRABBLE LN	408/  55/  /  / 	  4183/ 665	$1,004,200	$1,239,000	32.5	1090	MULTI HSES	RD	2	2016	$563,900	$675,100	$1,239,000	$0	01/14/2016			$909,300	$1,122,200	13:36:55	740
901	172 ACORN HILL RD	408/  56/  /  / 	  2008/0171	$303,900	$303,900	0.94	1010	SINGLE FAM MDL01	RD	1	2016	$135,200	$168,700	$303,900	$0	01/06/1993			$205,700	$205,700	13:36:59	741
907	112 ACORN HILL RD	408/  57/  1000/  / 	  2263/0986	$700	$375,900	10.51	6233	HWUNR-3	RD	1	2016	$0	$375,900	$375,900	$235,000	08/01/1997	$350,000	12/03/1993	$700	$240,800	13:37:01	742
908	118 ACORN HILL RD	408/  57/  2000/  / 	  2263/0986	$3,300	$428,000	13.26	6514	FARMR-4	RD	1	2016	$0	$428,000	$428,000	$235,000	08/01/1997	$350,000	12/03/1993	$3,300	$313,900	13:37:03	743
909	146 ACORN HILL RD	408/  57/  3000/  / 	  3940/0992	$1,967,900	$2,515,000	110.62	1010	SINGLE FAM MDL01	RD	1	2016	$1,330,200	$1,184,800	$2,515,000	$3,315,000	12/18/2012	$3,000,000	01/29/2010	$1,791,500	$2,287,400	13:37:05	744
910	160 ACORN HILL RD	408/  57/  4000/  / 	  3940/0992	$738,600	$891,200	22.08	1010	SINGLE FAM MDL01	RD	1	2016	$487,700	$403,500	$891,200	$3,315,000	12/18/2012	$3,000,000	01/29/2010	$656,000	$794,000	13:37:07	745
911	82 ACORN HILL RD	408/  58/  /  / 	  3668/0014	$705,400	$1,240,600	103.1	1010	SINGLE FAM MDL01		1	2016	$388,000	$852,600	$1,240,600	$152,333	12/10/2009	$340,000	12/21/1990	$692,300	$1,177,500	13:37:11	746
912	70 ACORN HILL RD	408/  59/  /  / 	  4028/0759	$3,700	$81,400	10.07	6504	FARM-4	RD	1	2016	$0	$81,400	$81,400	$200,000	12/03/2013	$305,000	09/18/2009	$3,700	$69,200	13:37:13	747
913	62 ACORN HILL RD	408/  60/  /  / 	 	$175,200	$175,200	0.87	1010	SINGLE FAM MDL01	RD	1	2016	$25,900	$149,300	$175,200	$0				$127,300	$127,300	13:37:15	748
915	21 POUT POND LN	408/  61/  1000/  / 	  2306/0650	$289,500	$289,500	5.02	1010	SINGLE FAM MDL01		1	2016	$133,700	$155,800	$289,500	$20,000	04/02/1998			$244,500	$244,500	13:37:18	749
916	29 POUT POND LN	408/  61/  2000/  / 	  3206/0321	$349,500	$349,500	5.25	1010	SINGLE FAM MDL01	RD	1	2016	$171,000	$178,500	$349,500	$278,933	10/13/2005	$1	12/09/1998	$284,600	$284,600	13:37:20	750
917	53 ACORN HILL RD	408/  62/  /  / 	  4276/0095	$478,900	$478,900	3.80	1090	MULTI HSES	RD	2	2016	$243,600	$235,300	$478,900	$389,000	04/14/2017	$2,666	11/07/2002	$413,100	$413,100	13:37:23	751
923	115 ACORN HILL RD	408/  66/  /  / 	  1281/ 272	$201,400	$201,400	7.70	1030	MOBILE HOM  MDL-02	RD	2	2016	$29,900	$171,500	$201,400	$0				$154,600	$154,600	13:37:24	752
924	145 ACORN HILL RD	408/  67/  /  / 	  4229/0940	$6,500	$477,500	67	6516	FARMR-6	RD	1	2016	$0	$477,500	$477,500	$340,000	08/26/2016	$4,000	07/23/1996	$6,500	$393,000	13:37:26	753
925	171 ACORN HILL RD (LAND ONLY)	408/  68/  /  / 	  1281/0272	$400	$400	0.04	9035	TOWN-PROP	RD	1	2016	$0	$400	$400	$0				$400	$400	13:37:28	754
935	114 FRANKLIN HILL RD	408/  70/  2000/  / 	  4148/0678	$721,600	$721,600	5.00	1090	MULTI HSES	RD	2	2016	$458,600	$263,000	$721,600	$670,000	08/06/2015	$2,666	09/25/2002	$645,300	$645,300	13:37:31	755
940	84 FRANKLIN HILL RD	408/  71/  2000/  / 	  3975/ 441	$584,700	$708,700	12.10	1010	SINGLE FAM MDL01	RD	1	2016	$432,600	$276,100	$708,700	$225,000	05/03/2013	$110,000	10/09/2007	$566,300	$654,600	13:37:33	756
941	76 FRANKLIN HILL RD	408/  72/  /  / 	  4036/0924	$583,300	$583,300	0.99	1010	SINGLE FAM MDL01	RD	1	2016	$397,900	$185,400	$583,300	$75,000	01/21/2014	$35,000	12/24/2002	$524,200	$524,200	13:37:37	757
942	70 FRANKLIN HILL RD	408/  73/  /  / 	  4173/ 139	$630,000	$630,000	2.41	1010	SINGLE FAM MDL01	RD	1	2016	$402,700	$227,300	$630,000	$640,000	11/16/2015	$198,200	11/22/1996	$599,800	$599,800	13:37:38	758
943	66 FRANKLIN HILL RD	408/  74/  /  / 	  3618/0895	$500,100	$500,100	2.34	1010	SINGLE FAM MDL01	RD	1	2016	$288,700	$211,400	$500,100	$500,000	06/16/2009	$410,000	04/07/2005	$488,000	$488,000	13:37:40	759
944	56 FRANKLIN HILL RD	408/  75/  1000/  / 	  4156/0739	$655,600	$736,800	21.1	1010	SINGLE FAM MDL01	RD	1	2016	$397,300	$339,500	$736,800	$640,000	09/08/2015	$575,000	03/17/2009	$536,900	$622,300	13:37:41	760
947	1 FRANKLIN HILL RD	409/  3/  /  / 	  3781/ 759	$478,400	$478,400	3.24	1010	SINGLE FAM MDL01	RD	1	2016	$334,800	$143,600	$478,400	$331,000	03/17/2011	$353,533	11/30/2009	$405,400	$405,400	13:37:43	761
949	14 FRANKLIN HILL RD	409/  5/  /  / 	  4520/ 198	$580,300	$766,100	112	1010	SINGLE FAM MDL01	RD	1	2016	$379,200	$386,900	$766,100	$730,000	05/18/2020	$285,000	05/01/1986	$550,600	$1,001,400	13:37:45	762
952	147 DORCHESTER RD	409/  8/  /  / 	 	$268,200	$268,200	2.36	1010	SINGLE FAM MDL01	RD	1	2016	$134,400	$133,800	$268,200	$0				$191,600	$191,600	13:37:47	763
953	165 DORCHESTER RD	409/  9/  /  / 	  2531/0935	$310,100	$310,100	0.5	1010	SINGLE FAM MDL01	LCD	1	2016	$183,800	$126,300	$310,100	$140,000	04/20/2001	$128,000	09/04/1996	$326,700	$326,700	13:37:50	764
1123	179 GOOSE POND RD	410/  60/  /  / 	   995/0501	$177,500	$177,500	21	1030	MOBILE HOM  MDL-02	RD	1	2016	$37,100	$140,400	$177,500	$0				$129,900	$129,900	13:37:53	765
1125	193 GOOSE POND RD	410/  62/  /  / 	  1825/0734	$77,400	$77,400	0.3	1030	MOBILE HOM  MDL-02	RD	1	2016	$27,000	$50,400	$77,400	$49,900	09/14/1989	$45,000	08/15/1988	$56,800	$56,800	13:37:56	766
1251	261 DORCHESTER RD	414/  29/  /  / 	  2044/0116	$587,400	$648,000	12	1010	SINGLE FAM MDL01	RD	1	2016	$457,500	$190,500	$648,000	$0	08/19/1993	$105,000	08/12/1987	$482,800	$537,500	13:37:59	767
1255	265 DORCHESTER RD	414/  30/  1000/  / 	  4552/ 717	$521,300	$521,300	7.6	1010	SINGLE FAM MDL01	ES	1	2016	$363,500	$157,800	$521,300	$550,000	09/09/2020	$409,733	04/15/2013	$409,900	$409,900	13:38:03	768
1256	263 DORCHESTER RD	414/  30/  2000/  / 	  2035/0409	$378,800	$378,800	4.41	1010	SINGLE FAM MDL01	RD	1	2016	$238,500	$140,300	$378,800	$39,000	07/06/1993	$4,000	09/18/1992	$354,100	$354,100	13:38:07	769
1097	12 CLAFLIN LN	410/  34/  /  / 	4040-0211	$900	$197,900	15	6234	HWUNR-4	RD	1	2016	$0	$197,900	$197,900	$0	02/10/2014	$125,000	01/28/2000	$900	$152,500	13:38:10	770
983	225 DORCHESTER RD	409/  36/  /  / 	  3150/0646	$149,400	$149,400	5.8	1030	MOBILE HOM  MDL-02	RD	1	2016	$12,100	$137,300	$149,400	$50,533	06/02/2005	$75,000	05/08/2000	$111,300	$111,300	13:38:12	771
1022	68 ISAAC PERKINS RD	409/  67/  /  / 	  3277/0647	$552,800	$765,700	52.00	1010	SINGLE FAM MDL01	RD	1	2016	$370,500	$395,200	$765,700	$0	04/11/2006			$396,600	$589,500	13:38:15	772
