PID	Street Address	MBLU	Lot Size (acres)	Land Use Code	Description	Zoning District	# Buildings	Appr. Year	Improvements	Land	Total	Assessment	Appraisal	Recent Sale Price	Recent Sale Date	Prev Sale Price	Prev Sale Date	
900	18 + 20 HARDSCRABBLE LN	408/  55/  /  / 	32.5	1090	MULTI HSES	RD	2	2016	"$563,900 "	"$675,100 "	"$1,239,000 "	"$1,004,200 "	"$1,239,000 "	$0 	1/14/16			
901	172 ACORN HILL RD	408/  56/  /  / 	0.94	1010	SINGLE FAM MDL01	RD	1	2016	"$135,200 "	"$168,700 "	"$303,900 "	"$303,900 "	"$303,900 "	$0 	1/6/93			
907	112 ACORN HILL RD	408/  57/  1000/  / 	10.51	6233	HWUNR-3	RD	1	2016	$0 	"$375,900 "	"$375,900 "	$700 	"$375,900 "	"$235,000 "	8/1/97	"$350,000 "	12/3/93	
908	118 ACORN HILL RD	408/  57/  2000/  / 	13.26	6514	FARMR-4	RD	1	2016	$0 	"$428,000 "	"$428,000 "	"$3,300 "	"$428,000 "	"$235,000 "	8/1/97	"$350,000 "	12/3/93	
909	146 ACORN HILL RD	408/  57/  3000/  / 	110.62	1010	SINGLE FAM MDL01	RD	1	2016	"$1,330,200 "	"$1,184,800 "	"$2,515,000 "	"$1,967,900 "	"$2,515,000 "	"$3,315,000 "	12/18/12	"$3,000,000 "	1/29/10	
910	160 ACORN HILL RD	408/  57/  4000/  / 	22.08	1010	SINGLE FAM MDL01	RD	1	2016	"$487,700 "	"$403,500 "	"$891,200 "	"$738,600 "	"$891,200 "	"$3,315,000 "	12/18/12	"$3,000,000 "	1/29/10	
911	82 ACORN HILL RD	408/  58/  /  / 	103.1	1010	SINGLE FAM MDL01		1	2016	"$388,000 "	"$852,600 "	"$1,240,600 "	"$705,400 "	"$1,240,600 "	"$152,333 "	12/10/09	"$340,000 "	12/21/90	
912	70 ACORN HILL RD	408/  59/  /  / 	10.07	6504	FARM-4	RD	1	2016	$0 	"$81,400 "	"$81,400 "	"$3,700 "	"$81,400 "	"$200,000 "	12/3/13	"$305,000 "	9/18/09	
913	62 ACORN HILL RD	408/  60/  /  / 	0.87	1010	SINGLE FAM MDL01	RD	1	2016	"$25,900 "	"$149,300 "	"$175,200 "	"$175,200 "	"$175,200 "	$0 				
915	21 POUT POND LN	408/  61/  1000/  / 	5.02	1010	SINGLE FAM MDL01		1	2016	"$133,700 "	"$155,800 "	"$289,500 "	"$289,500 "	"$289,500 "	"$20,000 "	4/2/98			
916	29 POUT POND LN	408/  61/  2000/  / 	5.25	1010	SINGLE FAM MDL01	RD	1	2016	"$171,000 "	"$178,500 "	"$349,500 "	"$349,500 "	"$349,500 "	"$278,933 "	10/13/05	$1 	12/9/98	
917	53 ACORN HILL RD	408/  62/  /  / 	3.8	1090	MULTI HSES	RD	2	2016	"$243,600 "	"$235,300 "	"$478,900 "	"$478,900 "	"$478,900 "	"$389,000 "	4/14/17	"$2,666 "	11/7/02	
923	115 ACORN HILL RD	408/  66/  /  / 	7.7	1030	MOBILE HOM  MDL-02	RD	2	2016	"$29,900 "	"$171,500 "	"$201,400 "	"$201,400 "	"$201,400 "	$0 				
924	145 ACORN HILL RD	408/  67/  /  / 	67	6516	FARMR-6	RD	1	2016	$0 	"$477,500 "	"$477,500 "	"$6,500 "	"$477,500 "	"$340,000 "	8/26/16	"$4,000 "	7/23/96	
925	171 ACORN HILL RD (LAND ONLY)	408/  68/  /  / 	0.04	9035	TOWN-PROP	RD	1	2016	$0 	$400 	$400 	$400 	$400 	$0 				
935	114 FRANKLIN HILL RD	408/  70/  2000/  / 	5	1090	MULTI HSES	RD	2	2016	"$458,600 "	"$263,000 "	"$721,600 "	"$721,600 "	"$721,600 "	"$670,000 "	8/6/15	"$2,666 "	9/25/02	
940	84 FRANKLIN HILL RD	408/  71/  2000/  / 	12.1	1010	SINGLE FAM MDL01	RD	1	2016	"$432,600 "	"$276,100 "	"$708,700 "	"$584,700 "	"$708,700 "	"$225,000 "	5/3/13	"$110,000 "	10/9/07	
941	76 FRANKLIN HILL RD	408/  72/  /  / 	0.99	1010	SINGLE FAM MDL01	RD	1	2016	"$397,900 "	"$185,400 "	"$583,300 "	"$583,300 "	"$583,300 "	"$75,000 "	1/21/14	"$35,000 "	12/24/02	
942	70 FRANKLIN HILL RD	408/  73/  /  / 	2.41	1010	SINGLE FAM MDL01	RD	1	2016	"$402,700 "	"$227,300 "	"$630,000 "	"$630,000 "	"$630,000 "	"$640,000 "	11/16/15	"$198,200 "	11/22/96	
943	66 FRANKLIN HILL RD	408/  74/  /  / 	2.34	1010	SINGLE FAM MDL01	RD	1	2016	"$288,700 "	"$211,400 "	"$500,100 "	"$500,100 "	"$500,100 "	"$500,000 "	6/16/09	"$410,000 "	4/7/05	
944	56 FRANKLIN HILL RD	408/  75/  1000/  / 	21.1	1010	SINGLE FAM MDL01	RD	1	2016	"$397,300 "	"$339,500 "	"$736,800 "	"$655,600 "	"$736,800 "	"$640,000 "	9/8/15	"$575,000 "	3/17/09	
947	1 FRANKLIN HILL RD	409/  3/  /  / 	3.24	1010	SINGLE FAM MDL01	RD	1	2016	"$334,800 "	"$143,600 "	"$478,400 "	"$478,400 "	"$478,400 "	"$331,000 "	3/17/11	"$353,533 "	11/30/09	
949	14 FRANKLIN HILL RD	409/  5/  /  / 	112	1010	SINGLE FAM MDL01	RD	1	2016	"$379,200 "	"$386,900 "	"$766,100 "	"$580,300 "	"$766,100 "	"$730,000 "	5/18/20	"$285,000 "	5/1/86	
952	147 DORCHESTER RD	409/  8/  /  / 	2.36	1010	SINGLE FAM MDL01	RD	1	2016	"$134,400 "	"$133,800 "	"$268,200 "	"$268,200 "	"$268,200 "	$0 				
953	165 DORCHESTER RD	409/  9/  /  / 	0.5	1010	SINGLE FAM MDL01	LCD	1	2016	"$183,800 "	"$126,300 "	"$310,100 "	"$310,100 "	"$310,100 "	"$140,000 "	4/20/01	"$128,000 "	9/4/96	
1123	179 GOOSE POND RD	410/  60/  /  / 	21	1030	MOBILE HOM  MDL-02	RD	1	2016	"$37,100 "	"$140,400 "	"$177,500 "	"$177,500 "	"$177,500 "	$0 				
1125	193 GOOSE POND RD	410/  62/  /  / 	0.3	1030	MOBILE HOM  MDL-02	RD	1	2016	"$27,000 "	"$50,400 "	"$77,400 "	"$77,400 "	"$77,400 "	"$49,900 "	9/14/89	"$45,000 "	8/15/88	
1251	261 DORCHESTER RD	414/  29/  /  / 	12	1010	SINGLE FAM MDL01	RD	1	2016	"$457,500 "	"$190,500 "	"$648,000 "	"$587,400 "	"$648,000 "	$0 	8/19/93	"$105,000 "	8/12/87	
1255	265 DORCHESTER RD	414/  30/  1000/  / 	7.6	1010	SINGLE FAM MDL01	ES	1	2016	"$363,500 "	"$157,800 "	"$521,300 "	"$521,300 "	"$521,300 "	"$550,000 "	9/9/20	"$409,733 "	4/15/13	
1256	263 DORCHESTER RD	414/  30/  2000/  / 	4.41	1010	SINGLE FAM MDL01	RD	1	2016	"$238,500 "	"$140,300 "	"$378,800 "	"$378,800 "	"$378,800 "	"$39,000 "	7/6/93	"$4,000 "	9/18/92	
1097	12 CLAFLIN LN	410/  34/  /  / 	15	6234	HWUNR-4	RD	1	2016	$0 	"$197,900 "	"$197,900 "	$900 	"$197,900 "	$0 	2/10/14	"$125,000 "	1/28/00	
983	225 DORCHESTER RD	409/  36/  /  / 	5.8	1030	MOBILE HOM  MDL-02	RD	1	2016	"$12,100 "	"$137,300 "	"$149,400 "	"$149,400 "	"$149,400 "	"$50,533 "	6/2/05	"$75,000 "	5/8/00	
1022	68 ISAAC PERKINS RD	409/  67/  /  / 	52	1010	SINGLE FAM MDL01	RD	1	2016	"$370,500 "	"$395,200 "	"$765,700 "	"$552,800 "	"$765,700 "	$0 	4/11/06			
1038	14 BAKER HILL RD	409/  83/  /  / 	0.47	1010	SINGLE FAM MDL01	RD	1	2016	"$103,600 "	"$97,000 "	"$200,600 "	"$200,600 "	"$200,600 "	"$163,900 "	12/31/20	"$42,500 "	1/1/84	
1265	343 DORCHESTER RD	414/  34/  /  / 	3.1	1010	SINGLE FAM MDL01		1	2016	"$232,800 "	"$146,600 "	"$379,400 "	"$379,400 "	"$379,400 "	"$110,000 "	12/17/90	"$24,948 "	12/15/89	
1266	353 DORCHESTER RD	414/  35/  /  / 	5.5	1010	SINGLE FAM MDL01	RD	1	2016	"$324,100 "	"$173,300 "	"$497,400 "	"$497,400 "	"$497,400 "	"$57,500 "	6/13/78	"$32,500 "	11/8/74	
1267	359 DORCHESTER RD	414/  36/  /  / 	2.32	1010	SINGLE FAM MDL01	RD	1	2016	"$190,300 "	"$135,800 "	"$326,100 "	"$326,100 "	"$326,100 "	"$30,000 "	12/13/88	"$7,500 "	11/17/88	
1268	361 DORCHESTER RD	414/  37/  /  / 	2.2	1030	MOBILE HOM  MDL-02	RD	1	2016	"$28,300 "	"$126,800 "	"$155,100 "	"$155,100 "	"$155,100 "	$0 	1/2/03	"$7,500 "	11/17/88	
1269	371 DORCHESTER RD	414/  38/  /  / 	22	1010	SINGLE FAM MDL01	RD	1	2016	"$184,700 "	"$232,400 "	"$417,100 "	"$321,500 "	"$417,100 "	"$187,500 "	1/6/20			
1270	379 DORCHESTER RD (LAND ONLY)	414/  39/  /  / 	0.54	9035	TOWN-PROP	RD	1	2016	$0 	"$5,200 "	"$5,200 "	"$5,200 "	"$5,200 "	$187 	4/16/88			
1271	383 DORCHESTER RD	414/  40/  /  / 	4.6	1010	SINGLE FAM MDL01	RD	1	2016	"$292,900 "	"$150,800 "	"$443,700 "	"$443,700 "	"$443,700 "	"$340,000 "	9/9/13	"$145,000 "	6/11/10	
1272	393 DORCHESTER RD	414/  41/  /  / 	76	1010	SINGLE FAM MDL01	RD	1	2016	"$369,200 "	"$369,100 "	"$738,300 "	"$520,900 "	"$738,300 "	$0 	9/19/16			
1274	401 DORCHESTER RD	414/  43/  /  / 	7	1010	SINGLE FAM MDL01	ELD	1	2016	"$312,200 "	"$168,100 "	"$480,300 "	"$480,300 "	"$480,300 "	$0 	5/25/06	"$19,000 "	8/15/75	
1282	473 DORCHESTER RD	414/  45/  /  / 	83	9000	US GOVT	ELD	1	2016	$0 	"$304,600 "	"$304,600 "	"$304,600 "	"$304,600 "	$0 	12/2/94			
1291	428 DORCHESTER RD	414/  50/  /  / 	12.9	6332	OTUNR-2	MFD	1	2016	$0 	"$33,700 "	"$33,700 "	$400 	"$33,700 "	"$25,000 "	10/18/12	"$4,000 "	6/21/81	
1292	442 DORCHESTER RD	414/  51/  /  / 	85	9000	US GOVT	ELD	1	2016	$0 	"$186,800 "	"$186,800 "	"$186,800 "	"$186,800 "	$0 				
1299	376 DORCHESTER RD	414/  54/  /  / 	0.8	1010	SINGLE FAM MDL01	RD	1	2016	"$299,400 "	"$124,400 "	"$423,800 "	"$423,800 "	"$423,800 "	"$84,900 "	3/14/01	"$10,000 "	8/12/97	
1250	8 FLINT HILL RD	414/  28/  /  / 	3	1010	SINGLE FAM MDL01	RD	1	2016	"$278,300 "	"$168,700 "	"$447,000 "	"$447,000 "	"$447,000 "	"$250,000 "	6/1/00	"$220,000 "	9/19/96	
1257	267 DORCHESTER RD	414/  31/  /  / 	3.1	1010	SINGLE FAM MDL01	RD	1	2016	"$149,000 "	"$130,700 "	"$279,700 "	"$279,700 "	"$279,700 "	"$5,000 "	5/25/99	"$105,000 "	8/12/87	
1302	320 DORCHESTER RD	414/  57/  /  / 	17	9000	US GOVT	RD	1	2016	$0 	"$191,600 "	"$191,600 "	"$191,600 "	"$191,600 "	$0 				
1304	39 GRAFTON TK (TAXABLE)	414/  58/  1001P/  / 	354.4	3890	SKIWAY	SKIWAY	2	2016	"$830,300 "	"$1,532,600 "	"$2,362,900 "	"$1,931,900 "	"$2,362,900 "	$0 				
1305	39 GRAFTON TK (NON-TAXABLE)	414/  58/  1002P/  / 	82.6	920C	NON PROFIT  MDL-94	SKIWAY	3	2016	"$3,697,300 "	"$337,000 "	"$4,034,300 "	"$4,034,300 "	"$4,034,300 "	$0 				
1309	40 GRAFTON TK (TAXABLE)	414/  61/  1001P/  / 	79.99	6235	HWUNR-5	SKIWAY	1	2016	$0 	"$198,000 "	"$198,000 "	"$5,200 "	"$198,000 "	$0 				
1311	40 GRAFTON TK (NON-TAXABLE)	414/  61/  1002P/  / 	102.8	920C	NON PROFIT  MDL-94	SKIWAY	1	2016	"$441,600 "	"$237,500 "	"$679,100 "	"$679,100 "	"$679,100 "	$0 				
1312	290 DORCHESTER RD	414/  66/  /  / 	590	9000	US GOVT	RD	1	2016	$0 	"$778,800 "	"$778,800 "	"$778,800 "	"$778,800 "	"$318,000 "	3/17/92			
1313	274 DORCHESTER RD	414/  62/  /  / 	19.9	1010	SINGLE FAM MDL01	RD	1	2016	"$241,900 "	"$187,800 "	"$429,700 "	"$375,600 "	"$429,700 "	$0 	1/14/21	"$143,500 "	8/8/97	
1323	254 DORCHESTER RD	414/  64/  /  / 	8.6	1010	SINGLE FAM MDL01	RD	1	2016	"$402,700 "	"$163,300 "	"$566,000 "	"$566,000 "	"$566,000 "	"$455,000 "	6/22/09	"$190,000 "	10/30/90	
1325	22 PONY HILL LN	415/  1/  /  / 	5.5	1010	SINGLE FAM MDL01	RD	1	2016	"$207,200 "	"$252,600 "	"$459,800 "	"$459,800 "	"$459,800 "	"$7,800 "	5/26/82			
1326	55 HARDSCRABBLE LN	415/  2/  /  / 	22.2	1010	SINGLE FAM MDL01	RD	1	2016	"$702,900 "	"$381,300 "	"$1,084,200 "	"$962,600 "	"$1,084,200 "	"$685,000 "	11/25/98	"$4,000 "	9/26/95	
1327	4 TROUT POND LN (TROUT POND	415/  3/  /  / 	385.4	9035	TOWN-PROP	MFD	1	2016	$0 	"$435,200 "	"$435,200 "	"$435,200 "	"$435,200 "	$0 	6/30/93	"$4,000 "	7/13/90	
1332	46 HARDSCRABBLE LN	415/  8/  /  / 	55.5	6232	HWUNR-2	MFD	1	2016	$0 	"$48,800 "	"$48,800 "	"$2,700 "	"$48,800 "	"$10,000 "	2/9/04	"$29,000 "	7/21/95	
1333	58 HARDSCRABBLE LN	415/  9/  /  / 	23.8	1010	SINGLE FAM MDL01	RD	1	2016	"$527,300 "	"$330,300 "	"$857,600 "	"$751,300 "	"$857,600 "	"$660,000 "	5/13/04	"$194,000 "	6/1/95	
1336	44 HARDSCRABBLE LN	415/  12/  /  / 	145	6133	WPUNR-3	MFD	1	2016	$0 	"$259,300 "	"$259,300 "	"$7,000 "	"$259,300 "	"$250,000 "	7/21/11			
1337	43 POUT POND LN	415/  13/  /  / 	13.61	6234	HWUNR-4	RD	1	2016	$0 	"$253,000 "	"$253,000 "	$800 	"$253,000 "	"$175,000 "	4/4/05	"$40,000 "	3/9/92	
1375	41 DAVISON LN	416/  12/  /  / 	700	1010	SINGLE FAM MDL01	RD	1	2016	"$1,351,300 "	"$1,387,700 "	"$2,739,000 "	"$1,714,900 "	"$2,739,000 "	"$969,000 "	1/17/01	"$2,667 "	1/4/01	
1235	115 FLINT HILL RD	414/  22/  /  / 	0.97	1010	SINGLE FAM MDL01	RD	1	2016	"$114,800 "	"$120,800 "	"$235,600 "	"$235,600 "	"$235,600 "	$0 	9/10/98			
951	141 DORCHESTER RD	409/  7/  /  / 	0.61	1010	SINGLE FAM MDL01	RD	1	2016	"$161,600 "	"$106,600 "	"$268,200 "	"$268,200 "	"$268,200 "	"$60,000 "	1/21/15	"$69,000 "	9/2/14	
920	75 ACORN HILL RD	408/  64/  1000/  / 	16.8	1090	MULTI HSES	RD	2	2016	"$399,600 "	"$335,600 "	"$735,200 "	"$668,900 "	"$735,200 "	$0 	3/21/01	"$65,000 "	7/31/85	
711	187 ORFORD RD	407/  51/  /  / 	2	1010	SINGLE FAM MDL01	RD	2	2016	"$162,700 "	"$125,900 "	"$288,600 "	"$288,600 "	"$288,600 "	"$127,000 "	10/2/00			
1118	52 PICO RD	410/  55/  /  / 	1.3	1010	SINGLE FAM MDL01	RD	1	2016	"$204,900 "	"$130,200 "	"$335,100 "	"$335,100 "	"$335,100 "	"$16,980 "	6/23/77			
1119	243 BAKER HILL RD	410/  56/  /  / 	46	6233	HWUNR-3	RD	1	2016	$0 	"$290,700 "	"$290,700 "	"$3,700 "	"$290,700 "	"$82,500 "	1/24/13	"$212,533 "	10/5/07	
800	100 HIGHBRIDGE RD	407/  110/  /  / 	13.49	1010	SINGLE FAM MDL01	RD	1	2016	"$1,249,900 "	"$377,100 "	"$1,627,000 "	"$1,578,300 "	"$1,627,000 "	"$1,600,000 "	11/26/18			
816	15 CUTTING HILL LN	407/  124/  /  / 	21.36	1090	MULTI HSES	RD	2	2016	"$611,800 "	"$303,400 "	"$915,200 "	"$834,000 "	"$915,200 "	$0 	2/27/03	"$2,667 "	12/19/00	
832	10 PINNACLE RD	407/  136/  /  / 	0.71	1300	RES ACLNDV	RD	1	2016	$0 	"$100,800 "	"$100,800 "	"$100,800 "	"$100,800 "	"$30,600 "	12/30/99			
767	10 WHIPPLE HILL RD	407/  86/  1000/  / 	134.7	1060	AC LND IMP		1	2016	"$8,700 "	"$483,700 "	"$492,400 "	"$37,800 "	"$492,400 "	$0 	3/21/01	"$500,000 "	11/18/86	
833	100 ORFORD RD	407/  137/  /  / 	2.67	1090	MULTI HSES	RD	2	2016	"$385,800 "	"$180,000 "	"$565,800 "	"$565,800 "	"$565,800 "	$0 	3/22/01			
737	8 TAVERN LN	407/  60/  4000/  / 	21.07	1010	SINGLE FAM MDL01	RD	1	2016	"$854,300 "	"$389,700 "	"$1,244,000 "	"$1,129,400 "	"$1,244,000 "	"$1,500,000 "	11/2/20	"$95,000 "	5/4/99	
739	47 CULVER HILL LN	407/  60/  6000/  / 	5.08	1090	MULTI HSES	RD	2	2016	"$532,800 "	"$334,000 "	"$866,800 "	"$866,800 "	"$866,800 "	"$587,000 "	7/24/02	"$100,000 "	5/13/99	
752	89 WHIPPLE HILL RD	407/  72/  /  / 	19.33	1010	SINGLE FAM MDL01		1	2016	"$335,600 "	"$256,700 "	"$592,300 "	"$520,600 "	"$592,300 "	$0 	8/23/19	"$190,000 "	9/28/00	
756	115 WHIPPLE HILL RD	407/  76/  3000/  / 	80.13	1010	SINGLE FAM MDL01	RD	1	2016	"$337,900 "	"$548,200 "	"$886,100 "	"$631,700 "	"$886,100 "	$0 	6/30/00			
764	150 WHIPPLE HILL RD	407/  83/  /  / 	1	1010	SINGLE FAM MDL01		1	2016	"$53,400 "	"$141,100 "	"$194,500 "	"$194,500 "	"$194,500 "	$0 	10/2/03			
736	7 TAVERN LN	407/  60/  3000/  / 	8.91	1010	SINGLE FAM MDL01	URD	2	2016	"$1,054,700 "	"$284,700 "	"$1,339,400 "	"$1,339,400 "	"$1,339,400 "	"$1,435,000 "	3/25/21	"$1,250,000 "	7/14/06	
101282	6 ISAAC PERKINS RD	409/  77/  /  / 	49.6	1010	SINGLE FAM MDL01	RD	1	2016	"$384,200 "	"$458,200 "	"$842,400 "	"$584,800 "	"$842,400 "	$0 	4/16/83			
101325	310 DARTMOUTH COLLEGE HY	403/  1/  /  / 	54.32	1010	SINGLE FAM MDL01	RD	1	2016	"$628,800 "	"$454,300 "	"$1,083,100 "	"$832,200 "	"$1,083,100 "	"$100,733 "	5/2/06	"$475,000 "	5/29/01	
101342	767 RIVER RD	405/  38/  2000/  / 	5	1013	SFR WATER  MDL-01	RD	1	2016	"$811,300 "	"$1,011,800 "	"$1,823,100 "	"$1,721,800 "	"$1,823,100 "	"$2,000,000 "	2/18/11			
101362	119 WHIPPLE HILL RD	407/  76/  1000/  / 	15.03	1010	SINGLE FAM MDL01	RD	1	2016	"$492,900 "	"$242,300 "	"$735,200 "	"$662,700 "	"$735,200 "	"$167,000 "	7/12/19	"$275,000 "	1/4/07	
1186	64 TYLER HILL RD	413/  11/  /  / 	23	6233	HWUNR-3	MFD	1	2016	$0 	"$59,000 "	"$59,000 "	"$1,200 "	"$59,000 "	$0 	12/30/11	"$1,330,000 "	9/15/06	
1188	172 GRAFTON TK	413/  14/  /  / 	105	1010	SINGLE FAM MDL01	ELD	1	2016	"$493,900 "	"$348,700 "	"$842,600 "	"$661,000 "	"$842,600 "	$0 	9/18/15	"$4,000 "	6/6/78	
1189	130 GRAFTON TK	413/  15/  /  / 	95	6134	WPUNR-4	ELD	1	2016	$0 	"$290,400 "	"$290,400 "	"$6,800 "	"$290,400 "	"$325,000 "	12/21/18			
1190	100 GRAFTON TK	413/  16/  /  / 	3.1	1060	AC LND IMP	ELD	1	2016	"$1,200 "	"$113,100 "	"$114,300 "	"$114,300 "	"$114,300 "	"$94,000 "	3/15/11	"$30,000 "	3/12/96	
1191	96 GRAFTON TK	413/  17/  /  / 	2.95	1300	RES ACLNDV	ELD	1	2016	$0 	"$110,100 "	"$110,100 "	"$110,100 "	"$110,100 "	"$94,000 "	3/15/11			
1193	25 CANAAN LEDGE LN (L/O)	413/  20/  /  / 	16	9035	TOWN-PROP	ELD	1	2016	$0 	"$77,500 "	"$77,500 "	"$77,500 "	"$77,500 "	$0 				
1194	"Problem loading parcel PID 1194, Map 413 Lot 21"																	
1195	22 CANAAN LEDGE LN	413/  22/  /  / 	7.02	1010	SINGLE FAM MDL01		1	2016	"$314,400 "	"$160,200 "	"$474,600 "	"$474,600 "	"$474,600 "	"$360,000 "	11/1/10	"$265,000 "	6/8/89	
1197	14 CANAAN LEDGE LN	413/  24/  /  / 	2	1060	AC LND IMP		1	2016	"$4,300 "	"$63,600 "	"$67,900 "	"$67,900 "	"$67,900 "	"$525,000 "	4/4/20	"$555,000 "	6/28/17	
1198	16 CANAAN LEDGE LN	413/  25/  /  / 	0	102V	CONDO NL  MDL-00	ELD	1	2016	$0 	$0 	$0 	$0 	$0 	$0 				
1201	4 CANAAN LEDGE LN	413/  28/  /  / 	2	1010	SINGLE FAM MDL01	ELD	1	2016	"$258,800 "	"$138,100 "	"$396,900 "	"$396,900 "	"$396,900 "	"$350,000 "	4/14/10	"$72,533 "	10/9/02	
1202	2 CANAAN LEDGE LN	413/  29/  /  / 	2	1010	SINGLE FAM MDL01	ELD	1	2016	"$294,100 "	"$138,100 "	"$432,200 "	"$432,200 "	"$432,200 "	"$315,000 "	4/28/06	"$88,000 "	8/31/01	
1203	72 GRAFTON TK	413/  30/  /  / 	2	1010	SINGLE FAM MDL01	ELD	1	2016	"$189,100 "	"$138,100 "	"$327,200 "	"$327,200 "	"$327,200 "	"$2,667 "	3/2/15			
1204	70 GRAFTON TK	413/  31/  /  / 	2	1010	SINGLE FAM MDL01	ELD	1	2016	"$187,600 "	"$145,500 "	"$333,100 "	"$333,100 "	"$333,100 "	$0 	1/5/16	"$133,333 "	8/2/93	
1206	GRAFTON TK	413/  33/  /  / 	556	9000	US GOVT	SD	1	2016	$0 	"$625,400 "	"$625,400 "	"$625,400 "	"$625,400 "	"$205,720 "	12/21/98			
1207	5 FLINT HILL RD	414/  1/  /  / 	1.1	1320	RES ACLNUD	RD	1	2016	$0 	"$16,100 "	"$16,100 "	"$16,100 "	"$16,100 "	$0 	5/4/18	"$50,000 "	1/16/97	
1338	61 POUT POND LN	415/  14/  /  / 	5.28	1010	SINGLE FAM MDL01	RD	1	2016	"$489,600 "	"$204,400 "	"$694,000 "	"$667,900 "	"$694,000 "	"$675,000 "	7/3/12	"$336,634 "	2/14/94	
1342	69 POUT POND LN	415/  17/  /  / 	5.28	1010	SINGLE FAM MDL01	RD	1	2016	"$456,000 "	"$230,800 "	"$686,800 "	"$686,800 "	"$686,800 "	"$675,000 "	12/17/19	"$645,000 "	8/30/16	
1343	73 POUT POND LN	415/  18/  /  / 	5.47	1010	SINGLE FAM MDL01	RD	1	2016	"$100,700 "	"$198,500 "	"$299,200 "	"$299,200 "	"$299,200 "	$0 	6/13/91	"$70,000 "	1/9/88	
1352	82 POUT POND LN	415/  20/  1000/  / 	67.57	1010	SINGLE FAM MDL01	MFD	1	2016	"$280,600 "	"$456,900 "	"$737,500 "	"$515,700 "	"$737,500 "	"$115,000 "	1/29/96	"$300,000 "	3/26/86	
1353	79 POUT POND LN	415/  20/  2000/  / 	11.08	1010	SINGLE FAM MDL01	RD	1	2016	"$642,000 "	"$336,300 "	"$978,300 "	"$897,300 "	"$978,300 "	"$115,048 "	2/3/93	"$300,000 "	3/26/86	
1354	84 POUT POND LN	415/  20/  3000/  / 	9.13	1090	MULTI HSES	RD	2	2016	"$347,500 "	"$423,800 "	"$771,300 "	"$692,600 "	"$771,300 "	$0 	2/10/20	"$225,048 "	5/20/93	
1355	101 SMITH MOUNTAIN RD	415/  21/  /  / 	139	6103	WPM-3	MFD	1	2016	$0 	"$251,200 "	"$251,200 "	"$7,500 "	"$251,200 "	"$141,333 "	3/22/12			
1356	141 SMITH MOUNTAIN RD	415/  22/  /  / 	1871.8	6214	HWMR-4	MFD	1	2016	$0 	"$2,464,300 "	"$2,464,300 "	"$59,500 "	"$2,464,300 "	"$1,125,000 "	3/19/99	"$4,000 "	6/2/97	
1358	121 TROUT POND LN	415/  24/  /  / 	31	6234	HWUNR-4	MFD	1	2016	$0 	"$30,700 "	"$30,700 "	"$1,800 "	"$30,700 "	"$9,800 "	11/30/04	"$1,000 "	1/4/57	
1360	200 SMITH MOUNTAIN RD	415/  26/  /  / 	117.4	6133	WPUNR-3	MFD	1	2016	$0 	"$228,600 "	"$228,600 "	"$12,400 "	"$228,600 "	"$117,000 "	5/10/11	"$5,000 "	4/10/87	
1361	174 SMITH MOUNTAIN RD	415/  27/  /  / 	63.7	6232	HWUNR-2	MFD	1	2016	$0 	"$142,400 "	"$142,400 "	"$3,000 "	"$142,400 "	$0 	12/2/60			
1362	164 SMITH MOUNTAIN RD	415/  28/  /  / 	130	1320	RES ACLNUD	MFD	1	2016	$0 	"$96,100 "	"$96,100 "	"$14,700 "	"$96,100 "	$0 	9/18/15			
1364	66 ORFORDVILLE RD	416/  1/  /  / 	18	6225	HWUN-5	RD	1	2016	$0 	"$221,800 "	"$221,800 "	"$1,500 "	"$221,800 "	"$440,000 "	12/23/15	"$200,000 "	10/2/97	
1365	58 ORFORDVILLE RD	416/  2/  /  / 	2.9	6235	HWUNR-5	RD	1	2016	$0 	"$29,900 "	"$29,900 "	$200 	"$29,900 "	$0 	12/13/13	"$30,000 "	5/11/10	
1366	40 ORFORDVILLE RD	416/  3/  /  / 	41	6215	HWMR-5	RD	1	2016	$0 	"$208,500 "	"$208,500 "	"$1,600 "	"$208,500 "	"$150,000 "	12/17/07	"$145,048 "	7/18/91	
1367	179 PINNACLE RD	416/  4/  /  / 	9.5	1030	MOBILE HOM  MDL-02	RD	1	2016	"$15,000 "	"$207,700 "	"$222,700 "	"$222,700 "	"$222,700 "	$0 	8/16/91			
1373	226 PINNACLE RD	416/  10/  /  / 	44.5	1090	MULTI HSES	RD	2	2016	"$970,800 "	"$628,900 "	"$1,599,700 "	"$1,404,700 "	"$1,599,700 "	"$190,000 "	12/19/84			
1171	177 GRAFTON TK	413/  7/  /  / 	14.3	6225	HWUN-5	ELD	1	2016	$0 	"$83,700 "	"$83,700 "	"$1,200 "	"$83,700 "	"$25,000 "	12/19/00	"$18,500 "	2/27/87	
1374	15 DAVISON LN	416/  11/  /  / 	9.35	1010	SINGLE FAM MDL01	RD	1	2016	"$271,300 "	"$225,400 "	"$496,700 "	"$496,700 "	"$496,700 "	$0 	4/24/15	"$65,000 "	6/6/75	
1379	30 DAVISON LN	416/  14/  /  / 	65.7	6235	HWUNR-5		1	2016	$0 	"$144,500 "	"$144,500 "	"$4,300 "	"$144,500 "	"$7,722 "	12/30/88			
